code,date,value,description
OPTCEUS,197507,8.729,Other Petroleum Products CO2 Emissions
OPTCEUS,197508,8.362,Other Petroleum Products CO2 Emissions
OPTCEUS,197509,8.002,Other Petroleum Products CO2 Emissions
OPTCEUS,197510,8.013,Other Petroleum Products CO2 Emissions
OPTCEUS,197511,7.876,Other Petroleum Products CO2 Emissions
OPTCEUS,197512,8.413,Other Petroleum Products CO2 Emissions
OPTCEUS,197513,94.063,Other Petroleum Products CO2 Emissions
OPTCEUS,197601,8.408,Other Petroleum Products CO2 Emissions
OPTCEUS,197602,8.192,Other Petroleum Products CO2 Emissions
OPTCEUS,197603,8.465,Other Petroleum Products CO2 Emissions
OPTCEUS,197604,8.164,Other Petroleum Products CO2 Emissions
OPTCEUS,197605,8.443,Other Petroleum Products CO2 Emissions
OPTCEUS,197606,8.798,Other Petroleum Products CO2 Emissions
OPTCEUS,197607,9.137,Other Petroleum Products CO2 Emissions
OPTCEUS,197608,8.667,Other Petroleum Products CO2 Emissions
OPTCEUS,197609,8.249,Other Petroleum Products CO2 Emissions
OPTCEUS,197610,8.144,Other Petroleum Products CO2 Emissions
OPTCEUS,197611,8.36,Other Petroleum Products CO2 Emissions
OPTCEUS,197612,9.049,Other Petroleum Products CO2 Emissions
OPTCEUS,197613,102.076,Other Petroleum Products CO2 Emissions
OPTCEUS,197701,8.886,Other Petroleum Products CO2 Emissions
OPTCEUS,197702,8.606,Other Petroleum Products CO2 Emissions
OPTCEUS,197703,9.347,Other Petroleum Products CO2 Emissions
OPTCEUS,197704,9.434,Other Petroleum Products CO2 Emissions
OPTCEUS,197705,9.368,Other Petroleum Products CO2 Emissions
OPTCEUS,197706,9.337,Other Petroleum Products CO2 Emissions
OPTCEUS,197707,10.171,Other Petroleum Products CO2 Emissions
OPTCEUS,197708,10.357,Other Petroleum Products CO2 Emissions
OPTCEUS,197709,9.249,Other Petroleum Products CO2 Emissions
OPTCEUS,197710,9.876,Other Petroleum Products CO2 Emissions
OPTCEUS,197711,9.803,Other Petroleum Products CO2 Emissions
OPTCEUS,197712,9.994,Other Petroleum Products CO2 Emissions
OPTCEUS,197713,114.427,Other Petroleum Products CO2 Emissions
OPTCEUS,197801,9.89,Other Petroleum Products CO2 Emissions
OPTCEUS,197802,9.052,Other Petroleum Products CO2 Emissions
OPTCEUS,197803,9.769,Other Petroleum Products CO2 Emissions
OPTCEUS,197804,10.202,Other Petroleum Products CO2 Emissions
OPTCEUS,197805,10.919,Other Petroleum Products CO2 Emissions
OPTCEUS,197806,10.829,Other Petroleum Products CO2 Emissions
OPTCEUS,197807,10.946,Other Petroleum Products CO2 Emissions
OPTCEUS,197808,11.222,Other Petroleum Products CO2 Emissions
OPTCEUS,197809,10.831,Other Petroleum Products CO2 Emissions
OPTCEUS,197810,10.458,Other Petroleum Products CO2 Emissions
OPTCEUS,197811,10.623,Other Petroleum Products CO2 Emissions
OPTCEUS,197812,10.841,Other Petroleum Products CO2 Emissions
OPTCEUS,197813,125.583,Other Petroleum Products CO2 Emissions
OPTCEUS,197901,10.98,Other Petroleum Products CO2 Emissions
OPTCEUS,197902,9.988,Other Petroleum Products CO2 Emissions
OPTCEUS,197903,10.977,Other Petroleum Products CO2 Emissions
OPTCEUS,197904,10.591,Other Petroleum Products CO2 Emissions
OPTCEUS,197905,11.975,Other Petroleum Products CO2 Emissions
OPTCEUS,197906,11.756,Other Petroleum Products CO2 Emissions
OPTCEUS,197907,11.585,Other Petroleum Products CO2 Emissions
OPTCEUS,197908,11.276,Other Petroleum Products CO2 Emissions
OPTCEUS,197909,10.475,Other Petroleum Products CO2 Emissions
OPTCEUS,197910,11.283,Other Petroleum Products CO2 Emissions
OPTCEUS,197911,10.881,Other Petroleum Products CO2 Emissions
OPTCEUS,197912,11.376,Other Petroleum Products CO2 Emissions
OPTCEUS,197913,133.141,Other Petroleum Products CO2 Emissions
OPTCEUS,198001,11.762,Other Petroleum Products CO2 Emissions
OPTCEUS,198002,10.831,Other Petroleum Products CO2 Emissions
OPTCEUS,198003,11.703,Other Petroleum Products CO2 Emissions
OPTCEUS,198004,11.501,Other Petroleum Products CO2 Emissions
OPTCEUS,198005,11.034,Other Petroleum Products CO2 Emissions
OPTCEUS,198006,10.957,Other Petroleum Products CO2 Emissions
OPTCEUS,198007,10.223,Other Petroleum Products CO2 Emissions
OPTCEUS,198008,10.246,Other Petroleum Products CO2 Emissions
OPTCEUS,198009,10.221,Other Petroleum Products CO2 Emissions
OPTCEUS,198010,10.234,Other Petroleum Products CO2 Emissions
OPTCEUS,198011,10.684,Other Petroleum Products CO2 Emissions
OPTCEUS,198012,11.189,Other Petroleum Products CO2 Emissions
OPTCEUS,198013,130.585,Other Petroleum Products CO2 Emissions
OPTCEUS,198101,6.024,Other Petroleum Products CO2 Emissions
OPTCEUS,198102,6.201,Other Petroleum Products CO2 Emissions
OPTCEUS,198103,5.866,Other Petroleum Products CO2 Emissions
OPTCEUS,198104,7.253,Other Petroleum Products CO2 Emissions
OPTCEUS,198105,9.995,Other Petroleum Products CO2 Emissions
OPTCEUS,198106,7.103,Other Petroleum Products CO2 Emissions
OPTCEUS,198107,7.788,Other Petroleum Products CO2 Emissions
OPTCEUS,198108,7.157,Other Petroleum Products CO2 Emissions
OPTCEUS,198109,6.955,Other Petroleum Products CO2 Emissions
OPTCEUS,198110,6.454,Other Petroleum Products CO2 Emissions
OPTCEUS,198111,5.14,Other Petroleum Products CO2 Emissions
OPTCEUS,198112,6.235,Other Petroleum Products CO2 Emissions
OPTCEUS,198113,82.173,Other Petroleum Products CO2 Emissions
OPTCEUS,198201,5.147,Other Petroleum Products CO2 Emissions
OPTCEUS,198202,5.186,Other Petroleum Products CO2 Emissions
OPTCEUS,198203,5.699,Other Petroleum Products CO2 Emissions
OPTCEUS,198204,5.942,Other Petroleum Products CO2 Emissions
OPTCEUS,198205,6.198,Other Petroleum Products CO2 Emissions
OPTCEUS,198206,5.95,Other Petroleum Products CO2 Emissions
OPTCEUS,198207,5.427,Other Petroleum Products CO2 Emissions
OPTCEUS,198208,7.987,Other Petroleum Products CO2 Emissions
OPTCEUS,198209,5.577,Other Petroleum Products CO2 Emissions
OPTCEUS,198210,5.713,Other Petroleum Products CO2 Emissions
OPTCEUS,198211,5.547,Other Petroleum Products CO2 Emissions
OPTCEUS,198212,6.331,Other Petroleum Products CO2 Emissions
OPTCEUS,198213,70.703,Other Petroleum Products CO2 Emissions
OPTCEUS,198301,5.501,Other Petroleum Products CO2 Emissions
OPTCEUS,198302,6.596,Other Petroleum Products CO2 Emissions
OPTCEUS,198303,8.68,Other Petroleum Products CO2 Emissions
OPTCEUS,198304,8.844,Other Petroleum Products CO2 Emissions
OPTCEUS,198305,8.285,Other Petroleum Products CO2 Emissions
OPTCEUS,198306,9.297,Other Petroleum Products CO2 Emissions
OPTCEUS,198307,9.018,Other Petroleum Products CO2 Emissions
OPTCEUS,198308,7.96,Other Petroleum Products CO2 Emissions
OPTCEUS,198309,7.725,Other Petroleum Products CO2 Emissions
OPTCEUS,198310,8.236,Other Petroleum Products CO2 Emissions
OPTCEUS,198311,7.9,Other Petroleum Products CO2 Emissions
OPTCEUS,198312,7.098,Other Petroleum Products CO2 Emissions
OPTCEUS,198313,95.139,Other Petroleum Products CO2 Emissions
OPTCEUS,198401,7.396,Other Petroleum Products CO2 Emissions
OPTCEUS,198402,7.68,Other Petroleum Products CO2 Emissions
OPTCEUS,198403,8.171,Other Petroleum Products CO2 Emissions
OPTCEUS,198404,8.229,Other Petroleum Products CO2 Emissions
OPTCEUS,198405,7.797,Other Petroleum Products CO2 Emissions
OPTCEUS,198406,7.044,Other Petroleum Products CO2 Emissions
OPTCEUS,198407,9.024,Other Petroleum Products CO2 Emissions
OPTCEUS,198408,8.647,Other Petroleum Products CO2 Emissions
OPTCEUS,198409,6.376,Other Petroleum Products CO2 Emissions
OPTCEUS,198410,7.87,Other Petroleum Products CO2 Emissions
OPTCEUS,198411,6.513,Other Petroleum Products CO2 Emissions
OPTCEUS,198412,8.968,Other Petroleum Products CO2 Emissions
OPTCEUS,198413,93.714,Other Petroleum Products CO2 Emissions
OPTCEUS,198501,5.973,Other Petroleum Products CO2 Emissions
OPTCEUS,198502,7.204,Other Petroleum Products CO2 Emissions
OPTCEUS,198503,6.425,Other Petroleum Products CO2 Emissions
OPTCEUS,198504,8.101,Other Petroleum Products CO2 Emissions
OPTCEUS,198505,8.122,Other Petroleum Products CO2 Emissions
OPTCEUS,198506,7.902,Other Petroleum Products CO2 Emissions
OPTCEUS,198507,7.35,Other Petroleum Products CO2 Emissions
OPTCEUS,198508,7.905,Other Petroleum Products CO2 Emissions
OPTCEUS,198509,6.108,Other Petroleum Products CO2 Emissions
OPTCEUS,198510,6.327,Other Petroleum Products CO2 Emissions
OPTCEUS,198511,5.441,Other Petroleum Products CO2 Emissions
OPTCEUS,198512,5.788,Other Petroleum Products CO2 Emissions
OPTCEUS,198513,82.646,Other Petroleum Products CO2 Emissions
OPTCEUS,198601,6.333,Other Petroleum Products CO2 Emissions
OPTCEUS,198602,6.804,Other Petroleum Products CO2 Emissions
OPTCEUS,198603,8.639,Other Petroleum Products CO2 Emissions
OPTCEUS,198604,7.998,Other Petroleum Products CO2 Emissions
OPTCEUS,198605,8.96,Other Petroleum Products CO2 Emissions
OPTCEUS,198606,8.231,Other Petroleum Products CO2 Emissions
OPTCEUS,198607,6.49,Other Petroleum Products CO2 Emissions
OPTCEUS,198608,8.453,Other Petroleum Products CO2 Emissions
OPTCEUS,198609,7.522,Other Petroleum Products CO2 Emissions
OPTCEUS,198610,6.952,Other Petroleum Products CO2 Emissions
OPTCEUS,198611,6.528,Other Petroleum Products CO2 Emissions
OPTCEUS,198612,6.113,Other Petroleum Products CO2 Emissions
OPTCEUS,198613,89.023,Other Petroleum Products CO2 Emissions
OPTCEUS,198701,8.105,Other Petroleum Products CO2 Emissions
OPTCEUS,198702,8.108,Other Petroleum Products CO2 Emissions
OPTCEUS,198703,7.187,Other Petroleum Products CO2 Emissions
OPTCEUS,198704,8.888,Other Petroleum Products CO2 Emissions
OPTCEUS,198705,8.609,Other Petroleum Products CO2 Emissions
OPTCEUS,198706,9.02,Other Petroleum Products CO2 Emissions
OPTCEUS,198707,8.757,Other Petroleum Products CO2 Emissions
OPTCEUS,198708,8.1,Other Petroleum Products CO2 Emissions
OPTCEUS,198709,6.823,Other Petroleum Products CO2 Emissions
OPTCEUS,198710,6.16,Other Petroleum Products CO2 Emissions
OPTCEUS,198711,5.61,Other Petroleum Products CO2 Emissions
OPTCEUS,198712,8.387,Other Petroleum Products CO2 Emissions
OPTCEUS,198713,93.754,Other Petroleum Products CO2 Emissions
OPTCEUS,198801,6.782,Other Petroleum Products CO2 Emissions
OPTCEUS,198802,7.486,Other Petroleum Products CO2 Emissions
OPTCEUS,198803,9.342,Other Petroleum Products CO2 Emissions
OPTCEUS,198804,9.269,Other Petroleum Products CO2 Emissions
OPTCEUS,198805,9.908,Other Petroleum Products CO2 Emissions
OPTCEUS,198806,9.767,Other Petroleum Products CO2 Emissions
OPTCEUS,198807,10.51,Other Petroleum Products CO2 Emissions
OPTCEUS,198808,10.862,Other Petroleum Products CO2 Emissions
OPTCEUS,198809,8.036,Other Petroleum Products CO2 Emissions
OPTCEUS,198810,10.223,Other Petroleum Products CO2 Emissions
OPTCEUS,198811,8.723,Other Petroleum Products CO2 Emissions
OPTCEUS,198812,8.94,Other Petroleum Products CO2 Emissions
OPTCEUS,198813,109.847,Other Petroleum Products CO2 Emissions
OPTCEUS,198901,8.079,Other Petroleum Products CO2 Emissions
OPTCEUS,198902,8.828,Other Petroleum Products CO2 Emissions
OPTCEUS,198903,10.946,Other Petroleum Products CO2 Emissions
OPTCEUS,198904,9.422,Other Petroleum Products CO2 Emissions
OPTCEUS,198905,9.226,Other Petroleum Products CO2 Emissions
OPTCEUS,198906,10.311,Other Petroleum Products CO2 Emissions
OPTCEUS,198907,9.68,Other Petroleum Products CO2 Emissions
OPTCEUS,198908,9.161,Other Petroleum Products CO2 Emissions
OPTCEUS,198909,9.441,Other Petroleum Products CO2 Emissions
OPTCEUS,198910,7.794,Other Petroleum Products CO2 Emissions
OPTCEUS,198911,7.329,Other Petroleum Products CO2 Emissions
OPTCEUS,198912,8.505,Other Petroleum Products CO2 Emissions
OPTCEUS,198913,108.722,Other Petroleum Products CO2 Emissions
OPTCEUS,199001,11.779,Other Petroleum Products CO2 Emissions
OPTCEUS,199002,8.288,Other Petroleum Products CO2 Emissions
OPTCEUS,199003,9.756,Other Petroleum Products CO2 Emissions
OPTCEUS,199004,10.883,Other Petroleum Products CO2 Emissions
OPTCEUS,199005,10.622,Other Petroleum Products CO2 Emissions
OPTCEUS,199006,11.531,Other Petroleum Products CO2 Emissions
OPTCEUS,199007,11.24,Other Petroleum Products CO2 Emissions
OPTCEUS,199008,9.322,Other Petroleum Products CO2 Emissions
OPTCEUS,199009,8.456,Other Petroleum Products CO2 Emissions
OPTCEUS,199010,8.048,Other Petroleum Products CO2 Emissions
OPTCEUS,199011,6.199,Other Petroleum Products CO2 Emissions
OPTCEUS,199012,8.854,Other Petroleum Products CO2 Emissions
OPTCEUS,199013,114.978,Other Petroleum Products CO2 Emissions
OPTCEUS,199101,8.998,Other Petroleum Products CO2 Emissions
OPTCEUS,199102,7.066,Other Petroleum Products CO2 Emissions
OPTCEUS,199103,7.436,Other Petroleum Products CO2 Emissions
OPTCEUS,199104,8.576,Other Petroleum Products CO2 Emissions
OPTCEUS,199105,8.19,Other Petroleum Products CO2 Emissions
OPTCEUS,199106,7.356,Other Petroleum Products CO2 Emissions
OPTCEUS,199107,8.462,Other Petroleum Products CO2 Emissions
OPTCEUS,199108,9.289,Other Petroleum Products CO2 Emissions
OPTCEUS,199109,9.071,Other Petroleum Products CO2 Emissions
OPTCEUS,199110,8.795,Other Petroleum Products CO2 Emissions
OPTCEUS,199111,8.985,Other Petroleum Products CO2 Emissions
OPTCEUS,199112,7.585,Other Petroleum Products CO2 Emissions
OPTCEUS,199113,99.807,Other Petroleum Products CO2 Emissions
OPTCEUS,199201,9.188,Other Petroleum Products CO2 Emissions
OPTCEUS,199202,6.083,Other Petroleum Products CO2 Emissions
OPTCEUS,199203,9.754,Other Petroleum Products CO2 Emissions
OPTCEUS,199204,10.405,Other Petroleum Products CO2 Emissions
OPTCEUS,199205,10.076,Other Petroleum Products CO2 Emissions
OPTCEUS,199206,9.443,Other Petroleum Products CO2 Emissions
OPTCEUS,199207,11.067,Other Petroleum Products CO2 Emissions
OPTCEUS,199208,11.243,Other Petroleum Products CO2 Emissions
OPTCEUS,199209,11.099,Other Petroleum Products CO2 Emissions
OPTCEUS,199210,9.631,Other Petroleum Products CO2 Emissions
OPTCEUS,199211,9.813,Other Petroleum Products CO2 Emissions
OPTCEUS,199212,9.336,Other Petroleum Products CO2 Emissions
OPTCEUS,199213,117.137,Other Petroleum Products CO2 Emissions
OPTCEUS,199301,8.094,Other Petroleum Products CO2 Emissions
OPTCEUS,199302,8.029,Other Petroleum Products CO2 Emissions
OPTCEUS,199303,10.129,Other Petroleum Products CO2 Emissions
OPTCEUS,199304,9.517,Other Petroleum Products CO2 Emissions
OPTCEUS,199305,8.945,Other Petroleum Products CO2 Emissions
OPTCEUS,199306,8.882,Other Petroleum Products CO2 Emissions
OPTCEUS,199307,10.018,Other Petroleum Products CO2 Emissions
OPTCEUS,199308,8.097,Other Petroleum Products CO2 Emissions
OPTCEUS,199309,9.618,Other Petroleum Products CO2 Emissions
OPTCEUS,199310,9.599,Other Petroleum Products CO2 Emissions
OPTCEUS,199311,7.753,Other Petroleum Products CO2 Emissions
OPTCEUS,199312,8.212,Other Petroleum Products CO2 Emissions
OPTCEUS,199313,106.892,Other Petroleum Products CO2 Emissions
OPTCEUS,199401,9.008,Other Petroleum Products CO2 Emissions
OPTCEUS,199402,10.835,Other Petroleum Products CO2 Emissions
OPTCEUS,199403,8.289,Other Petroleum Products CO2 Emissions
OPTCEUS,199404,10.007,Other Petroleum Products CO2 Emissions
OPTCEUS,199405,9.875,Other Petroleum Products CO2 Emissions
OPTCEUS,199406,9.261,Other Petroleum Products CO2 Emissions
OPTCEUS,199407,10.198,Other Petroleum Products CO2 Emissions
OPTCEUS,199408,9.826,Other Petroleum Products CO2 Emissions
OPTCEUS,199409,9.246,Other Petroleum Products CO2 Emissions
OPTCEUS,199410,9.639,Other Petroleum Products CO2 Emissions
OPTCEUS,199411,7.522,Other Petroleum Products CO2 Emissions
OPTCEUS,199412,11.675,Other Petroleum Products CO2 Emissions
OPTCEUS,199413,115.38,Other Petroleum Products CO2 Emissions
OPTCEUS,199501,7.899,Other Petroleum Products CO2 Emissions
OPTCEUS,199502,8.891,Other Petroleum Products CO2 Emissions
OPTCEUS,199503,10.016,Other Petroleum Products CO2 Emissions
OPTCEUS,199504,9.442,Other Petroleum Products CO2 Emissions
OPTCEUS,199505,8.634,Other Petroleum Products CO2 Emissions
OPTCEUS,199506,8.753,Other Petroleum Products CO2 Emissions
OPTCEUS,199507,9.153,Other Petroleum Products CO2 Emissions
OPTCEUS,199508,9.151,Other Petroleum Products CO2 Emissions
OPTCEUS,199509,8.305,Other Petroleum Products CO2 Emissions
OPTCEUS,199510,8.504,Other Petroleum Products CO2 Emissions
OPTCEUS,199511,8.895,Other Petroleum Products CO2 Emissions
OPTCEUS,199512,9.6,Other Petroleum Products CO2 Emissions
OPTCEUS,199513,107.243,Other Petroleum Products CO2 Emissions
OPTCEUS,199601,10.917,Other Petroleum Products CO2 Emissions
OPTCEUS,199602,10.506,Other Petroleum Products CO2 Emissions
OPTCEUS,199603,11.108,Other Petroleum Products CO2 Emissions
OPTCEUS,199604,10.669,Other Petroleum Products CO2 Emissions
OPTCEUS,199605,10.835,Other Petroleum Products CO2 Emissions
OPTCEUS,199606,10.455,Other Petroleum Products CO2 Emissions
OPTCEUS,199607,10.002,Other Petroleum Products CO2 Emissions
OPTCEUS,199608,10.272,Other Petroleum Products CO2 Emissions
OPTCEUS,199609,8.489,Other Petroleum Products CO2 Emissions
OPTCEUS,199610,11.318,Other Petroleum Products CO2 Emissions
OPTCEUS,199611,10.411,Other Petroleum Products CO2 Emissions
OPTCEUS,199612,10.493,Other Petroleum Products CO2 Emissions
OPTCEUS,199613,125.474,Other Petroleum Products CO2 Emissions
OPTCEUS,199701,11.731,Other Petroleum Products CO2 Emissions
OPTCEUS,199702,9.499,Other Petroleum Products CO2 Emissions
OPTCEUS,199703,11.001,Other Petroleum Products CO2 Emissions
OPTCEUS,199704,10.885,Other Petroleum Products CO2 Emissions
OPTCEUS,199705,12.389,Other Petroleum Products CO2 Emissions
OPTCEUS,199706,11.825,Other Petroleum Products CO2 Emissions
OPTCEUS,199707,12.411,Other Petroleum Products CO2 Emissions
OPTCEUS,199708,11.713,Other Petroleum Products CO2 Emissions
OPTCEUS,199709,9.594,Other Petroleum Products CO2 Emissions
OPTCEUS,199710,10.555,Other Petroleum Products CO2 Emissions
OPTCEUS,199711,9.901,Other Petroleum Products CO2 Emissions
OPTCEUS,199712,10.314,Other Petroleum Products CO2 Emissions
OPTCEUS,199713,131.817,Other Petroleum Products CO2 Emissions
OPTCEUS,199801,9.847,Other Petroleum Products CO2 Emissions
OPTCEUS,199802,8.621,Other Petroleum Products CO2 Emissions
OPTCEUS,199803,10.669,Other Petroleum Products CO2 Emissions
OPTCEUS,199804,9.767,Other Petroleum Products CO2 Emissions
OPTCEUS,199805,11.382,Other Petroleum Products CO2 Emissions
OPTCEUS,199806,9.748,Other Petroleum Products CO2 Emissions
OPTCEUS,199807,10.412,Other Petroleum Products CO2 Emissions
OPTCEUS,199808,8.804,Other Petroleum Products CO2 Emissions
OPTCEUS,199809,8.907,Other Petroleum Products CO2 Emissions
OPTCEUS,199810,8.313,Other Petroleum Products CO2 Emissions
OPTCEUS,199811,9.616,Other Petroleum Products CO2 Emissions
OPTCEUS,199812,10.633,Other Petroleum Products CO2 Emissions
OPTCEUS,199813,116.72,Other Petroleum Products CO2 Emissions
OPTCEUS,199901,11.059,Other Petroleum Products CO2 Emissions
OPTCEUS,199902,10.739,Other Petroleum Products CO2 Emissions
OPTCEUS,199903,11.382,Other Petroleum Products CO2 Emissions
OPTCEUS,199904,11.658,Other Petroleum Products CO2 Emissions
OPTCEUS,199905,8.526,Other Petroleum Products CO2 Emissions
OPTCEUS,199906,10.869,Other Petroleum Products CO2 Emissions
OPTCEUS,199907,9.041,Other Petroleum Products CO2 Emissions
OPTCEUS,199908,11.858,Other Petroleum Products CO2 Emissions
OPTCEUS,199909,9.798,Other Petroleum Products CO2 Emissions
OPTCEUS,199910,7.72,Other Petroleum Products CO2 Emissions
OPTCEUS,199911,8.414,Other Petroleum Products CO2 Emissions
OPTCEUS,199912,8.11,Other Petroleum Products CO2 Emissions
OPTCEUS,199913,119.175,Other Petroleum Products CO2 Emissions
OPTCEUS,200001,7.631,Other Petroleum Products CO2 Emissions
OPTCEUS,200002,9.56,Other Petroleum Products CO2 Emissions
OPTCEUS,200003,9.948,Other Petroleum Products CO2 Emissions
OPTCEUS,200004,8.718,Other Petroleum Products CO2 Emissions
OPTCEUS,200005,10.89,Other Petroleum Products CO2 Emissions
OPTCEUS,200006,9.573,Other Petroleum Products CO2 Emissions
OPTCEUS,200007,9.062,Other Petroleum Products CO2 Emissions
OPTCEUS,200008,9.245,Other Petroleum Products CO2 Emissions
OPTCEUS,200009,8.769,Other Petroleum Products CO2 Emissions
OPTCEUS,200010,6.905,Other Petroleum Products CO2 Emissions
OPTCEUS,200011,6.765,Other Petroleum Products CO2 Emissions
OPTCEUS,200012,9.709,Other Petroleum Products CO2 Emissions
OPTCEUS,200013,106.774,Other Petroleum Products CO2 Emissions
OPTCEUS,200101,11.99,Other Petroleum Products CO2 Emissions
OPTCEUS,200102,11.029,Other Petroleum Products CO2 Emissions
OPTCEUS,200103,10.706,Other Petroleum Products CO2 Emissions
OPTCEUS,200104,10.976,Other Petroleum Products CO2 Emissions
OPTCEUS,200105,11.477,Other Petroleum Products CO2 Emissions
OPTCEUS,200106,8.991,Other Petroleum Products CO2 Emissions
OPTCEUS,200107,9.495,Other Petroleum Products CO2 Emissions
OPTCEUS,200108,10.082,Other Petroleum Products CO2 Emissions
OPTCEUS,200109,8.465,Other Petroleum Products CO2 Emissions
OPTCEUS,200110,9.995,Other Petroleum Products CO2 Emissions
OPTCEUS,200111,10.233,Other Petroleum Products CO2 Emissions
OPTCEUS,200112,11.846,Other Petroleum Products CO2 Emissions
OPTCEUS,200113,125.285,Other Petroleum Products CO2 Emissions
OPTCEUS,200201,11.783,Other Petroleum Products CO2 Emissions
OPTCEUS,200202,8.257,Other Petroleum Products CO2 Emissions
OPTCEUS,200203,10.657,Other Petroleum Products CO2 Emissions
OPTCEUS,200204,10.354,Other Petroleum Products CO2 Emissions
OPTCEUS,200205,11.01,Other Petroleum Products CO2 Emissions
OPTCEUS,200206,10.346,Other Petroleum Products CO2 Emissions
OPTCEUS,200207,10.484,Other Petroleum Products CO2 Emissions
OPTCEUS,200208,11.224,Other Petroleum Products CO2 Emissions
OPTCEUS,200209,9.745,Other Petroleum Products CO2 Emissions
OPTCEUS,200210,9.453,Other Petroleum Products CO2 Emissions
OPTCEUS,200211,9.399,Other Petroleum Products CO2 Emissions
OPTCEUS,200212,8.81,Other Petroleum Products CO2 Emissions
OPTCEUS,200213,121.521,Other Petroleum Products CO2 Emissions
OPTCEUS,200301,9.502,Other Petroleum Products CO2 Emissions
OPTCEUS,200302,10.533,Other Petroleum Products CO2 Emissions
OPTCEUS,200303,12.406,Other Petroleum Products CO2 Emissions
OPTCEUS,200304,12.164,Other Petroleum Products CO2 Emissions
OPTCEUS,200305,12.988,Other Petroleum Products CO2 Emissions
OPTCEUS,200306,11.964,Other Petroleum Products CO2 Emissions
OPTCEUS,200307,11.914,Other Petroleum Products CO2 Emissions
OPTCEUS,200308,11.75,Other Petroleum Products CO2 Emissions
OPTCEUS,200309,9.247,Other Petroleum Products CO2 Emissions
OPTCEUS,200310,10.496,Other Petroleum Products CO2 Emissions
OPTCEUS,200311,9.73,Other Petroleum Products CO2 Emissions
OPTCEUS,200312,11.312,Other Petroleum Products CO2 Emissions
OPTCEUS,200313,134.008,Other Petroleum Products CO2 Emissions
OPTCEUS,200401,8.636,Other Petroleum Products CO2 Emissions
OPTCEUS,200402,11.231,Other Petroleum Products CO2 Emissions
OPTCEUS,200403,12.43,Other Petroleum Products CO2 Emissions
OPTCEUS,200404,11.208,Other Petroleum Products CO2 Emissions
OPTCEUS,200405,12.231,Other Petroleum Products CO2 Emissions
OPTCEUS,200406,11.322,Other Petroleum Products CO2 Emissions
OPTCEUS,200407,13.378,Other Petroleum Products CO2 Emissions
OPTCEUS,200408,12.835,Other Petroleum Products CO2 Emissions
OPTCEUS,200409,9.86,Other Petroleum Products CO2 Emissions
OPTCEUS,200410,10.859,Other Petroleum Products CO2 Emissions
OPTCEUS,200411,10.632,Other Petroleum Products CO2 Emissions
OPTCEUS,200412,11.208,Other Petroleum Products CO2 Emissions
OPTCEUS,200413,135.83,Other Petroleum Products CO2 Emissions
OPTCEUS,200501,8.429,Other Petroleum Products CO2 Emissions
OPTCEUS,200502,9.649,Other Petroleum Products CO2 Emissions
OPTCEUS,200503,12.652,Other Petroleum Products CO2 Emissions
OPTCEUS,200504,9.23,Other Petroleum Products CO2 Emissions
OPTCEUS,200505,11.952,Other Petroleum Products CO2 Emissions
OPTCEUS,200506,14.344,Other Petroleum Products CO2 Emissions
OPTCEUS,200507,10.155,Other Petroleum Products CO2 Emissions
OPTCEUS,200508,11.689,Other Petroleum Products CO2 Emissions
OPTCEUS,200509,10.314,Other Petroleum Products CO2 Emissions
OPTCEUS,200510,12.106,Other Petroleum Products CO2 Emissions
OPTCEUS,200511,12.563,Other Petroleum Products CO2 Emissions
OPTCEUS,200512,12.406,Other Petroleum Products CO2 Emissions
OPTCEUS,200513,135.49,Other Petroleum Products CO2 Emissions
OPTCEUS,200601,13.518,Other Petroleum Products CO2 Emissions
OPTCEUS,200602,10.614,Other Petroleum Products CO2 Emissions
OPTCEUS,200603,10.918,Other Petroleum Products CO2 Emissions
OPTCEUS,200604,11.833,Other Petroleum Products CO2 Emissions
OPTCEUS,200605,12.449,Other Petroleum Products CO2 Emissions
OPTCEUS,200606,14.076,Other Petroleum Products CO2 Emissions
OPTCEUS,200607,10.88,Other Petroleum Products CO2 Emissions
OPTCEUS,200608,13.809,Other Petroleum Products CO2 Emissions
OPTCEUS,200609,11.926,Other Petroleum Products CO2 Emissions
OPTCEUS,200610,11.444,Other Petroleum Products CO2 Emissions
OPTCEUS,200611,12.534,Other Petroleum Products CO2 Emissions
OPTCEUS,200612,12.554,Other Petroleum Products CO2 Emissions
OPTCEUS,200613,146.555,Other Petroleum Products CO2 Emissions
OPTCEUS,200701,12.169,Other Petroleum Products CO2 Emissions
OPTCEUS,200702,12.101,Other Petroleum Products CO2 Emissions
OPTCEUS,200703,11.899,Other Petroleum Products CO2 Emissions
OPTCEUS,200704,13.191,Other Petroleum Products CO2 Emissions
OPTCEUS,200705,13.671,Other Petroleum Products CO2 Emissions
OPTCEUS,200706,10.62,Other Petroleum Products CO2 Emissions
OPTCEUS,200707,12.005,Other Petroleum Products CO2 Emissions
OPTCEUS,200708,12.05,Other Petroleum Products CO2 Emissions
OPTCEUS,200709,9.931,Other Petroleum Products CO2 Emissions
OPTCEUS,200710,11.334,Other Petroleum Products CO2 Emissions
OPTCEUS,200711,12.185,Other Petroleum Products CO2 Emissions
OPTCEUS,200712,11.835,Other Petroleum Products CO2 Emissions
OPTCEUS,200713,142.991,Other Petroleum Products CO2 Emissions
OPTCEUS,200801,11.754,Other Petroleum Products CO2 Emissions
